"bin_id","sample.x","coverage","sample.y","rel_abd","Domain","Phylum","Class","Order","Family","Genus","Species"
"C.3.R.120-DT-bin.32","C.3.R.120",137,"C.3.R.120",0.0130253091421473,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.120-DT-bin.33","C.3.R.120",135,"C.3.R.120",0.0231112730057068,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.120-DT-bin.34","C.3.R.120",62,"C.3.R.120",0.00542414953460443,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.120-DT-bin.35","C.3.R.120",73,"C.3.R.120",0.00800108203814185,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermocladiaceae","Vulcanisaeta","Vulcanisaeta moutnovskia"
"C.3.R.120-DT-bin.37","C.3.R.120",133,"C.3.R.120",0.00503576084390308,"Bacteria","Spirochaetota","Spirochaetia","Borreliales","Borreliaceae","Borreliella","Borreliella burgdorferi"
"C.3.R.120-DT-bin.38","C.3.R.120",87,"C.3.R.120",0.0234619186993008,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","Mesorhizobium ciceri_D"
"C.3.R.120-DT-bin.39","C.3.R.120",105,"C.3.R.120",0.0215363008212706,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina siciliae"
"C.3.R.120-DT-bin.4","C.3.R.120",111,"C.3.R.120",0.0166077437563007,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus yeei"
"C.3.R.120-DT-bin.5","C.3.R.120",41,"C.3.R.120",0.00654568073524592,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas vesicularis"
"C.3.R.120-DT-bin.6","C.3.R.120",133,"C.3.R.120",0.0315425202071706,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Terriglobus","Terriglobus roseus"
"C.3.R.120-DT-bin.7","C.3.R.120",121,"C.3.R.120",0.00694401144307003,"Bacteria","Verrucomicrobiota_A","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydophila","Chlamydophila pecorum"
"C.3.R.120-DT-bin.8","C.3.R.120",138,"C.3.R.120",0.0218858298088341,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.120-DT-bin.9","C.3.R.120",150,"C.3.R.120",0.0141685077732323,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.120-MM-bin.1","C.3.R.120",83,"C.3.R.120",0.018425916180212,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella quasipneumoniae"
"C.3.R.120-MM-bin.2","C.3.R.120",96,"C.3.R.120",0.0265952791502567,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Anabaena_A","Anabaena_A cylindrica"
"C.3.R.120-MM-bin.3","C.3.R.120",141,"C.3.R.120",0.0214530562202318,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.120-MM-bin.4","C.3.R.120",42,"C.3.R.120",0.00644165206823541,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas vesicularis"
"C.3.R.120-MM-bin.5","C.3.R.120",102,"C.3.R.120",0.0210483836221893,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Pandoraea thiooxydans"
"C.3.R.120-MM-bin.6","C.3.R.120",96,"C.3.R.120",0.00406799339676724,"Bacteria","Spirochaetota","Spirochaetia","Borreliales","Borreliaceae","Borrelia","Borrelia anserina"
"C.3.R.180-8K-bin.1","C.3.R.180",144,"C.3.R.180",0.00749745168790848,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.180-8K-bin.10","C.3.R.180",126,"C.3.R.180",0.00915202251837293,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens_A"
"C.3.R.180-8K-bin.11","C.3.R.180",198,"C.3.R.180",0.0122223087076964,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-8K-bin.12","C.3.R.180",198,"C.3.R.180",0.0122223087076964,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-8K-bin.13","C.3.R.180",229,"C.3.R.180",0.0209101542410097,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.180-8K-bin.14","C.3.R.180",126,"C.3.R.180",0.00915202251837293,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens_A"
"C.3.R.180-8K-bin.15","C.3.R.180",268,"C.3.R.180",0.0240503325459081,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus yeei"
"C.3.R.180-8K-bin.16","C.3.R.180",135,"C.3.R.180",0.00840079339218383,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.180-8K-bin.17","C.3.R.180",46,"C.3.R.180",0.0117748769401521,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.180-8K-bin.18","C.3.R.180",24,"C.3.R.180",0.00308413682876137,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.180-8K-bin.19","C.3.R.180",254,"C.3.R.180",0.0139947294233417,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-8K-bin.2","C.3.R.180",46,"C.3.R.180",0.0117748769401521,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.180-8K-bin.20","C.3.R.180",144,"C.3.R.180",0.00749745168790848,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.180-8K-bin.21","C.3.R.180",126,"C.3.R.180",0.00915202251837293,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens_A"
"C.3.R.180-8K-bin.22","C.3.R.180",101,"C.3.R.180",0.00992403038162484,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-8K-bin.23","C.3.R.180",269,"C.3.R.180",0.027594540614625,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.180-8K-bin.24","C.3.R.180",269,"C.3.R.180",0.027594540614625,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.180-8K-bin.25","C.3.R.180",24,"C.3.R.180",0.00302267843587668,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.180-8K-bin.26","C.3.R.180",46,"C.3.R.180",0.0117748769401521,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.180-8K-bin.27","C.3.R.180",254,"C.3.R.180",0.0139947294233417,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-8K-bin.28","C.3.R.180",223,"C.3.R.180",0.0275196593798303,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-8K-bin.29","C.3.R.180",101,"C.3.R.180",0.00992403038162484,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-8K-bin.3","C.3.R.180",24,"C.3.R.180",0.00302267843587668,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.180-8K-bin.30","C.3.R.180",223,"C.3.R.180",0.0275196593798303,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-8K-bin.31","C.3.R.180",229,"C.3.R.180",0.0209101542410097,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.180-8K-bin.32","C.3.R.180",254,"C.3.R.180",0.0140545432958599,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-8K-bin.33","C.3.R.180",144,"C.3.R.180",0.00749745168790848,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.180-8K-bin.34","C.3.R.180",135,"C.3.R.180",0.00840079339218383,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.180-8K-bin.35","C.3.R.180",144,"C.3.R.180",0.00749745168790848,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.180-8K-bin.36","C.3.R.180",223,"C.3.R.180",0.0275196593798303,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-8K-bin.37","C.3.R.180",101,"C.3.R.180",0.00992403038162484,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-8K-bin.38","C.3.R.180",280,"C.3.R.180",0.0308540022042129,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter capsulatus_B"
"C.3.R.180-8K-bin.39","C.3.R.180",269,"C.3.R.180",0.027594540614625,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.180-8K-bin.4","C.3.R.180",229,"C.3.R.180",0.0209101542410097,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.180-8K-bin.40","C.3.R.180",126,"C.3.R.180",0.00915202251837293,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens_A"
"C.3.R.180-8K-bin.41","C.3.R.180",229,"C.3.R.180",0.0209101542410097,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.180-8K-bin.42","C.3.R.180",24,"C.3.R.180",0.00302267843587668,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.180-8K-bin.43","C.3.R.180",135,"C.3.R.180",0.00840079339218383,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.180-8K-bin.44","C.3.R.180",269,"C.3.R.180",0.027594540614625,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.180-8K-bin.45","C.3.R.180",254,"C.3.R.180",0.0139947294233417,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-8K-bin.46","C.3.R.180",100,"C.3.R.180",0.0102721464529835,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-8K-bin.5","C.3.R.180",223,"C.3.R.180",0.0275196593798303,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-8K-bin.6","C.3.R.180",46,"C.3.R.180",0.0117748769401521,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.180-8K-bin.7","C.3.R.180",135,"C.3.R.180",0.00840948268222827,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.180-8K-bin.8","C.3.R.180",198,"C.3.R.180",0.0122223087076964,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-8K-bin.9","C.3.R.180",198,"C.3.R.180",0.0122223087076964,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-DT-bin.10","C.3.R.180",268,"C.3.R.180",0.00740996987138684,"Bacteria","Spirochaetota","Spirochaetia","Borreliales","Borreliaceae","Borrelia","Borrelia duttonii"
"C.3.R.180-DT-bin.11","C.3.R.180",278,"C.3.R.180",0.0321402671423331,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Erwinia_B","Erwinia_B gerundensis"
"C.3.R.180-DT-bin.12","C.3.R.180",153,"C.3.R.180",0.0303074658613406,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella_A","Granulicella_A mallensis"
"C.3.R.180-DT-bin.14","C.3.R.180",178,"C.3.R.180",0.0240918789084096,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina vacuolata"
"C.3.R.180-DT-bin.15","C.3.R.180",225,"C.3.R.180",0.0235496705431234,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides"
"C.3.R.180-DT-bin.16","C.3.R.180",15,"C.3.R.180",0.00237792089179228,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Terriglobus","Terriglobus roseus"
"C.3.R.180-DT-bin.17","C.3.R.180",275,"C.3.R.180",0.0315950808617887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter capsulatus_B"
"C.3.R.180-DT-bin.19","C.3.R.180",218,"C.3.R.180",0.0275196427123941,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-DT-bin.2","C.3.R.180",78,"C.3.R.180",0.01303133494663,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella quasipneumoniae"
"C.3.R.180-DT-bin.20","C.3.R.180",266,"C.3.R.180",0.0545660024637804,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Anabaena_A","Anabaena_A cylindrica"
"C.3.R.180-DT-bin.21","C.3.R.180",264,"C.3.R.180",0.024522371005017,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus yeei"
"C.3.R.180-DT-bin.22","C.3.R.180",219,"C.3.R.180",0.00767248199069635,"Bacteria","Verrucomicrobiota_A","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia muridarum"
"C.3.R.180-DT-bin.24","C.3.R.180",139,"C.3.R.180",0.00866553894793698,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.180-DT-bin.26","C.3.R.180",142,"C.3.R.180",0.00902903350704691,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.180-DT-bin.27","C.3.R.180",211,"C.3.R.180",0.0227140597435359,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas subvibrioides"
"C.3.R.180-DT-bin.28","C.3.R.180",34,"C.3.R.180",0.0049845078958923,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.180-DT-bin.29","C.3.R.180",175,"C.3.R.180",0.0266718035704871,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Trichormus_B","Trichormus_B azollae"
"C.3.R.180-DT-bin.30","C.3.R.180",264,"C.3.R.180",0.0277039512213036,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.180-DT-bin.31","C.3.R.180",122,"C.3.R.180",0.00464300324087184,"Bacteria","Verrucomicrobiota_A","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydophila","Chlamydophila pecorum"
"C.3.R.180-DT-bin.32","C.3.R.180",185,"C.3.R.180",0.0194602984171103,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas vesicularis"
"C.3.R.180-DT-bin.33","C.3.R.180",46,"C.3.R.180",0.0119728360792657,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.180-DT-bin.4","C.3.R.180",196,"C.3.R.180",0.01240071694421,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-DT-bin.5","C.3.R.180",99,"C.3.R.180",0.0106910935721532,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-DT-bin.6","C.3.R.180",137,"C.3.R.180",0.0109994578083021,"Archaea","Halobacterota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens_A"
"C.3.R.180-DT-bin.7","C.3.R.180",294,"C.3.R.180",0.0430490318747493,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Pandoraea thiooxydans"
"C.3.R.180-DT-bin.8","C.3.R.180",249,"C.3.R.180",0.0141252687832422,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-DT-bin.9","C.3.R.180",107,"C.3.R.180",0.0136978601623219,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter vibrioides"
"C.3.R.180-MM-bin.1","C.3.R.180",198,"C.3.R.180",0.0122705220446566,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.180-MM-bin.3","C.3.R.180",274,"C.3.R.180",0.00727831934907662,"Bacteria","Spirochaetota","Spirochaetia","Borreliales","Borreliaceae","Borrelia","Borrelia duttonii"
"C.3.R.180-MM-bin.4","C.3.R.180",222,"C.3.R.180",0.0281795120652515,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.180-MM-bin.5","C.3.R.180",100,"C.3.R.180",0.0108072100439748,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.180-MM-bin.6","C.3.R.180",254,"C.3.R.180",0.0141116737111586,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.180-MM-bin.7","C.3.R.180",215,"C.3.R.180",0.022603132400168,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas subvibrioides"
"C.3.R.180-MM-bin.9","C.3.R.180",135,"C.3.R.180",0.00827827106906991,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.30-8K-bin.1","C.3.R.30",32,"C.3.R.30",0.0229118242068411,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.30-8K-bin.10","C.3.R.30",10,"C.3.R.30",0.00785545210751674,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.30-8K-bin.11","C.3.R.30",13,"C.3.R.30",0.00450815453344911,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.30-8K-bin.12","C.3.R.30",13,"C.3.R.30",0.00450815453344911,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.30-8K-bin.13","C.3.R.30",36,"C.3.R.30",0.0135417311142733,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.30-8K-bin.14","C.3.R.30",29,"C.3.R.30",0.0108176641200528,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.30-8K-bin.15","C.3.R.30",36,"C.3.R.30",0.0549579632707312,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.30-8K-bin.16","C.3.R.30",32,"C.3.R.30",0.0229118242068411,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.30-8K-bin.17","C.3.R.30",29,"C.3.R.30",0.0108176641200528,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.30-8K-bin.18","C.3.R.30",36,"C.3.R.30",0.0549579632707312,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.30-8K-bin.19","C.3.R.30",13,"C.3.R.30",0.00450815453344911,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.30-8K-bin.2","C.3.R.30",36,"C.3.R.30",0.0549579632707312,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.30-8K-bin.20","C.3.R.30",43,"C.3.R.30",0.0267971815150397,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.30-8K-bin.21","C.3.R.30",35,"C.3.R.30",0.0218665395848756,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus aminophilus"
"C.3.R.30-8K-bin.22","C.3.R.30",10,"C.3.R.30",0.00785545210751674,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.30-8K-bin.23","C.3.R.30",39,"C.3.R.30",0.0129510354641401,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.30-8K-bin.24","C.3.R.30",29,"C.3.R.30",0.0108176641200528,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.30-8K-bin.25","C.3.R.30",43,"C.3.R.30",0.0268545176616666,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.30-8K-bin.26","C.3.R.30",36,"C.3.R.30",0.0135417311142733,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga_A","Pseudothermotoga_A caldifontis"
"C.3.R.30-8K-bin.27","C.3.R.30",32,"C.3.R.30",0.0229118242068411,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.30-8K-bin.28","C.3.R.30",13,"C.3.R.30",0.00450815453344911,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Thermoproteus","Thermoproteus uzoniensis"
"C.3.R.30-8K-bin.29","C.3.R.30",32,"C.3.R.30",0.0243539616343842,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"C.3.R.30-8K-bin.3","C.3.R.30",39,"C.3.R.30",0.0129510354641401,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.30-8K-bin.30","C.3.R.30",43,"C.3.R.30",0.0267971815150397,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
"C.3.R.30-8K-bin.31","C.3.R.30",29,"C.3.R.30",0.0108176641200528,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga thermarum"
"C.3.R.30-8K-bin.32","C.3.R.30",39,"C.3.R.30",0.0129510354641401,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga","Thermotoga petrophila"
"C.3.R.30-8K-bin.33","C.3.R.30",36,"C.3.R.30",0.0549579632707312,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces griseus"
"C.3.R.30-8K-bin.4","C.3.R.30",10,"C.3.R.30",0.00785545210751674,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.30-8K-bin.5","C.3.R.30",10,"C.3.R.30",0.00785545210751674,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"C.3.R.30-8K-bin.6","C.3.R.30",43,"C.3.R.30",0.0267971815150397,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor_B","Nitratireductor_B basaltis"
