Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
C.3.R.10-8K-bin.28	C	3	R	10	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.10-8K-bin.29	C	3	R	10	8K	g__Streptomyces (UID2052)	99.61	0.71	100
C.3.R.10-8K-bin.3	C	3	R	10	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.10-8K-bin.30	C	3	R	10	8K	o__Rhizobiales (UID3447)	78.01	1.2	0
C.3.R.10-8K-bin.31	C	3	R	10	8K	k__Bacteria (UID209)	100	0	0
C.3.R.10-8K-bin.32	C	3	R	10	8K	k__Bacteria (UID209)	97.37	5.26	66.67
C.3.R.10-8K-bin.33	C	3	R	10	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.10-8K-bin.34	C	3	R	10	8K	f__Enterobacteriaceae (UID5054)	98.15	1.05	33.33
C.3.R.10-8K-bin.35	C	3	R	10	8K	k__Bacteria (UID209)	100	0	0
C.3.R.10-8K-bin.36	C	3	R	10	8K	g__Bacillus (UID864)	96.27	0.41	100
C.3.R.10-8K-bin.4	C	3	R	10	8K	f__Rhodobacteraceae (UID3340)	93.57	1.06	50
C.3.R.10-8K-bin.5	C	3	R	10	8K	g__Bacillus (UID864)	96.27	0.41	100
C.3.R.10-8K-bin.6	C	3	R	10	8K	f__Enterobacteriaceae (UID5054)	98.15	1.05	33.33
C.3.R.10-8K-bin.7	C	3	R	10	8K	g__Streptomyces (UID2052)	99.61	0.71	100
C.3.R.10-8K-bin.8	C	3	R	10	8K	o__Rhizobiales (UID3447)	77.88	1.2	0
C.3.R.10-8K-bin.9	C	3	R	10	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.10-DT-bin.1	C	3	R	10	DT	p__Euryarchaeota (UID49)	71.34	3.27	60
C.3.R.10-DT-bin.10	C	3	R	10	DT	o__Burkholderiales (UID4002)	27.94	4.69	66.67
C.3.R.10-DT-bin.11	C	3	R	10	DT	k__Archaea (UID2)	95.33	31.12	32.73
C.3.R.10-DT-bin.12	C	3	R	10	DT	k__Archaea (UID2)	70.1	14.92	0
C.3.R.10-DT-bin.13	C	3	R	10	DT	o__Rhizobiales (UID3447)	89.13	4.14	5
C.3.R.10-DT-bin.14	C	3	R	10	DT	k__Bacteria (UID203)	61.76	25.3	0
C.3.R.10-DT-bin.15	C	3	R	10	DT	p__Euryarchaeota (UID49)	98.04	0	0
C.3.R.10-DT-bin.16	C	3	R	10	DT	p__Cyanobacteria (UID2189)	73.56	8.93	24
C.3.R.10-DT-bin.17	C	3	R	10	DT	k__Bacteria (UID209)	100	5.26	66.67
C.3.R.10-DT-bin.18	C	3	R	10	DT	f__Enterobacteriaceae (UID5054)	99.3	1.05	33.33
C.3.R.10-DT-bin.19	C	3	R	10	DT	c__Alphaproteobacteria (UID3337)	99.2	4.82	4.17
C.3.R.10-DT-bin.2	C	3	R	10	DT	f__Rhodobacteraceae (UID3340)	97.8	0	0
C.3.R.10-DT-bin.20	C	3	R	10	DT	f__Spirochaetaceae (UID2512)	90.97	0	0
C.3.R.10-DT-bin.21	C	3	R	10	DT	k__Bacteria (UID209)	100	0	0
C.3.R.10-DT-bin.22	C	3	R	10	DT	c__Alphaproteobacteria (UID3422)	99.91	32.31	5.56
C.3.R.10-DT-bin.23	C	3	R	10	DT	c__Alphaproteobacteria (UID3422)	80.85	25.53	3.82
C.3.R.10-DT-bin.24	C	3	R	10	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.10-DT-bin.25	C	3	R	10	DT	k__Archaea (UID146)	72.94	5.15	57.14
C.3.R.10-DT-bin.26	C	3	R	10	DT	k__Bacteria (UID203)	98.28	11.83	5.88
C.3.R.10-DT-bin.27	C	3	R	10	DT	k__Archaea (UID146)	100	0	0
C.3.R.10-DT-bin.28	C	3	R	10	DT	o__Chlamydiales (UID2994)	98.77	2.07	71.43
C.3.R.10-DT-bin.29	C	3	R	10	DT	k__Bacteria (UID203)	66.16	7.84	40
C.3.R.10-DT-bin.3	C	3	R	10	DT	k__Archaea (UID2)	53.12	21.94	0
C.3.R.10-DT-bin.30	C	3	R	10	DT	k__Bacteria (UID3187)	100	1.47	0
C.3.R.10-DT-bin.4	C	3	R	10	DT	p__Cyanobacteria (UID2189)	64.33	13.04	22.22
C.3.R.10-DT-bin.5	C	3	R	10	DT	g__Streptomyces (UID2052)	99.61	0.71	100
C.3.R.10-DT-bin.6	C	3	R	10	DT	p__Cyanobacteria (UID2189)	33.96	1.67	55.56
C.3.R.10-DT-bin.7	C	3	R	10	DT	k__Archaea (UID146)	94.12	17.25	74.29
C.3.R.10-DT-bin.8	C	3	R	10	DT	k__Bacteria (UID3187)	96.01	3.69	10
C.3.R.10-DT-bin.9	C	3	R	10	DT	g__Bacillus (UID864)	99.59	0.41	100
C.3.R.10-MM-bin.1	C	3	R	10	MM	k__Bacteria (UID203)	91.38	7.63	18.6
C.3.R.10-MM-bin.10	C	3	R	10	MM	f__Spirochaetaceae (UID2512)	94.35	1.69	0
C.3.R.10-MM-bin.11	C	3	R	10	MM	k__Bacteria (UID209)	96.39	5.64	33.33
C.3.R.10-MM-bin.12	C	3	R	10	MM	k__Bacteria (UID203)	94.83	18.73	3.85
C.3.R.10-MM-bin.13	C	3	R	10	MM	p__Cyanobacteria (UID2189)	87.33	5.75	36.36
C.3.R.10-MM-bin.14	C	3	R	10	MM	g__Bacillus (UID864)	98.91	2	31.25
C.3.R.10-MM-bin.2	C	3	R	10	MM	f__Enterobacteriaceae (UID5054)	82.99	11.15	19.15
C.3.R.10-MM-bin.3	C	3	R	10	MM	f__Rhodobacteraceae (UID3340)	84.26	7.7	22.41
C.3.R.10-MM-bin.4	C	3	R	10	MM	o__Rhizobiales (UID3450)	87.89	11.11	32.61
C.3.R.10-MM-bin.5	C	3	R	10	MM	k__Bacteria (UID203)	48.11	0	0
C.3.R.10-MM-bin.6	C	3	R	10	MM	p__Cyanobacteria (UID2189)	88.56	4.53	44
C.3.R.10-MM-bin.7	C	3	R	10	MM	k__Bacteria (UID3187)	83.93	6.61	22.22
C.3.R.10-MM-bin.8	C	3	R	10	MM	k__Bacteria (UID209)	99.14	2.12	0
C.3.R.10-MM-bin.9	C	3	R	10	MM	k__Bacteria (UID209)	69.15	5.42	80
C.3.R.120-8K-bin.1	C	3	R	120	8K	o__Rhizobiales (UID3449)	96.9	0.39	0
C.3.R.120-8K-bin.10	C	3	R	120	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.120-8K-bin.11	C	3	R	120	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.3.R.120-8K-bin.12	C	3	R	120	8K	f__Rhodobacteraceae (UID3340)	93.56	0.61	0
C.3.R.120-8K-bin.13	C	3	R	120	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.120-8K-bin.14	C	3	R	120	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.120-8K-bin.15	C	3	R	120	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.120-8K-bin.16	C	3	R	120	8K	k__Bacteria (UID209)	100	0	0
C.3.R.120-8K-bin.17	C	3	R	120	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.120-8K-bin.18	C	3	R	120	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.120-8K-bin.19	C	3	R	120	8K	k__Bacteria (UID209)	100	0	0
C.3.R.120-8K-bin.2	C	3	R	120	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.120-8K-bin.20	C	3	R	120	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.120-8K-bin.21	C	3	R	120	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.120-8K-bin.22	C	3	R	120	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.120-8K-bin.23	C	3	R	120	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.3.R.120-8K-bin.24	C	3	R	120	8K	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.3.R.120-8K-bin.25	C	3	R	120	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.120-8K-bin.26	C	3	R	120	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.120-8K-bin.27	C	3	R	120	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.120-8K-bin.28	C	3	R	120	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.120-8K-bin.29	C	3	R	120	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.120-8K-bin.3	C	3	R	120	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.120-8K-bin.30	C	3	R	120	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.120-8K-bin.31	C	3	R	120	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.120-8K-bin.32	C	3	R	120	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.120-8K-bin.33	C	3	R	120	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.120-8K-bin.34	C	3	R	120	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.3.R.120-8K-bin.35	C	3	R	120	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.120-8K-bin.36	C	3	R	120	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.120-8K-bin.37	C	3	R	120	8K	k__Bacteria (UID209)	100	0	0
C.3.R.120-8K-bin.38	C	3	R	120	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.120-8K-bin.39	C	3	R	120	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.120-8K-bin.4	C	3	R	120	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.120-8K-bin.40	C	3	R	120	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.120-8K-bin.41	C	3	R	120	8K	o__Rhizobiales (UID3447)	98.8	0.8	0
C.3.R.120-8K-bin.5	C	3	R	120	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.R.120-8K-bin.6	C	3	R	120	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.120-8K-bin.7	C	3	R	120	8K	k__Bacteria (UID209)	100	0	0
C.3.R.120-8K-bin.8	C	3	R	120	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.120-8K-bin.9	C	3	R	120	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.120-DT-bin.1	C	3	R	120	DT	o__Burkholderiales (UID4001)	98.35	2.2	0
C.3.R.120-DT-bin.10	C	3	R	120	DT	o__Rhizobiales (UID3450)	98.2	0.86	40
C.3.R.120-DT-bin.11	C	3	R	120	DT	f__Spirochaetaceae (UID2512)	100	3.49	0
C.3.R.120-DT-bin.12	C	3	R	120	DT	root (UID1)	100	87.5	0
C.3.R.120-DT-bin.13	C	3	R	120	DT	p__Euryarchaeota (UID49)	99.84	0	0
C.3.R.120-DT-bin.14	C	3	R	120	DT	f__Spirochaetaceae (UID2512)	94.27	0	0
C.3.R.120-DT-bin.15	C	3	R	120	DT	f__Rhodobacteraceae (UID3340)	97.42	0.48	0
C.3.R.120-DT-bin.16	C	3	R	120	DT	o__Chlamydiales (UID2994)	98.92	4.3	6.67
C.3.R.120-DT-bin.17	C	3	R	120	DT	o__Chlamydiales (UID2994)	96.71	0.05	0
C.3.R.120-DT-bin.18	C	3	R	120	DT	k__Archaea (UID2)	71.42	15.3	1.82
C.3.R.120-DT-bin.19	C	3	R	120	DT	k__Bacteria (UID203)	63.48	29.54	0
C.3.R.120-DT-bin.2	C	3	R	120	DT	k__Bacteria (UID203)	100	12.04	47.62
C.3.R.120-DT-bin.20	C	3	R	120	DT	k__Bacteria (UID3187)	99.15	0.85	0
C.3.R.120-DT-bin.21	C	3	R	120	DT	c__Alphaproteobacteria (UID3422)	99.68	0	0
C.3.R.120-DT-bin.22	C	3	R	120	DT	o__Burkholderiales (UID4002)	95.8	2.33	53.85
C.3.R.120-DT-bin.23	C	3	R	120	DT	k__Bacteria (UID3187)	99.14	3.07	0
C.3.R.120-DT-bin.24	C	3	R	120	DT	f__Enterobacteriaceae (UID5103)	99.23	0.45	20
C.3.R.120-DT-bin.25	C	3	R	120	DT	g__Bacillus (UID864)	99.59	0	0
C.3.R.120-DT-bin.26	C	3	R	120	DT	p__Cyanobacteria (UID2189)	94.35	2.03	50
C.3.R.120-DT-bin.27	C	3	R	120	DT	f__Enterobacteriaceae (UID5054)	99.81	0.08	0
C.3.R.120-DT-bin.28	C	3	R	120	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.120-DT-bin.29	C	3	R	120	DT	c__Alphaproteobacteria (UID3422)	100	0.03	100
C.3.R.120-DT-bin.3	C	3	R	120	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.120-DT-bin.30	C	3	R	120	DT	p__Cyanobacteria (UID2189)	99.22	0.11	100
C.3.R.120-DT-bin.31	C	3	R	120	DT	k__Archaea (UID146)	100	0	0
C.3.R.120-DT-bin.32	C	3	R	120	DT	k__Bacteria (UID209)	98.28	0	0
C.3.R.120-DT-bin.33	C	3	R	120	DT	f__Rhodobacteraceae (UID3340)	99.29	1.82	28.57
C.3.R.120-DT-bin.34	C	3	R	120	DT	k__Bacteria (UID209)	100	1.75	0
C.3.R.120-DT-bin.35	C	3	R	120	DT	k__Archaea (UID146)	100	0.74	0
C.3.R.120-DT-bin.36	C	3	R	120	DT	k__Archaea (UID2)	53.12	21.94	0
C.3.R.120-DT-bin.37	C	3	R	120	DT	f__Spirochaetaceae (UID2512)	88.01	2.02	33.33
C.3.R.120-DT-bin.38	C	3	R	120	DT	o__Rhizobiales (UID3450)	94.29	3.22	25
C.3.R.120-DT-bin.39	C	3	R	120	DT	p__Euryarchaeota (UID49)	99.84	0.65	0
C.3.R.120-DT-bin.4	C	3	R	120	DT	f__Rhodobacteraceae (UID3340)	97.8	1.52	11.11
C.3.R.120-DT-bin.5	C	3	R	120	DT	c__Alphaproteobacteria (UID3422)	99.32	1.44	28.57
C.3.R.120-DT-bin.6	C	3	R	120	DT	k__Bacteria (UID3187)	98.28	4.31	0
C.3.R.120-DT-bin.7	C	3	R	120	DT	k__Bacteria (UID2993)	98.98	1.52	0
C.3.R.120-DT-bin.8	C	3	R	120	DT	c__Gammaproteobacteria (UID4387)	100	1.13	0
C.3.R.120-DT-bin.9	C	3	R	120	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.120-MM-bin.1	C	3	R	120	MM	f__Enterobacteriaceae (UID5103)	94.55	0.39	0
C.3.R.120-MM-bin.2	C	3	R	120	MM	p__Cyanobacteria (UID2189)	97	0.33	0
C.3.R.120-MM-bin.3	C	3	R	120	MM	c__Gammaproteobacteria (UID4387)	99.44	0.56	0
C.3.R.120-MM-bin.4	C	3	R	120	MM	c__Alphaproteobacteria (UID3422)	98.38	1.08	16.67
C.3.R.120-MM-bin.5	C	3	R	120	MM	o__Burkholderiales (UID4001)	99.15	2.99	0
C.3.R.120-MM-bin.6	C	3	R	120	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.3.R.180-8K-bin.1	C	3	R	180	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.180-8K-bin.10	C	3	R	180	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.180-8K-bin.11	C	3	R	180	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-8K-bin.12	C	3	R	180	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-8K-bin.13	C	3	R	180	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.180-8K-bin.14	C	3	R	180	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.180-8K-bin.15	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	95.68	0	0
C.3.R.180-8K-bin.16	C	3	R	180	8K	k__Bacteria (UID209)	100	0	0
C.3.R.180-8K-bin.17	C	3	R	180	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.180-8K-bin.18	C	3	R	180	8K	k__Bacteria (UID3187)	97.44	0	0
C.3.R.180-8K-bin.19	C	3	R	180	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-8K-bin.2	C	3	R	180	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.180-8K-bin.20	C	3	R	180	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.180-8K-bin.21	C	3	R	180	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.180-8K-bin.22	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	91.77	0.3	0
C.3.R.180-8K-bin.23	C	3	R	180	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.180-8K-bin.24	C	3	R	180	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.180-8K-bin.25	C	3	R	180	8K	k__Bacteria (UID3187)	94.87	0	0
C.3.R.180-8K-bin.26	C	3	R	180	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.180-8K-bin.27	C	3	R	180	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-8K-bin.28	C	3	R	180	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.180-8K-bin.29	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	91.77	0.3	0
C.3.R.180-8K-bin.3	C	3	R	180	8K	k__Bacteria (UID3187)	94.87	0	0
C.3.R.180-8K-bin.30	C	3	R	180	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.180-8K-bin.31	C	3	R	180	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.180-8K-bin.32	C	3	R	180	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-8K-bin.33	C	3	R	180	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.180-8K-bin.34	C	3	R	180	8K	k__Bacteria (UID209)	100	0	0
C.3.R.180-8K-bin.35	C	3	R	180	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.180-8K-bin.36	C	3	R	180	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.180-8K-bin.37	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	91.77	0.3	0
C.3.R.180-8K-bin.38	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	97.88	1.09	0
C.3.R.180-8K-bin.39	C	3	R	180	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.180-8K-bin.4	C	3	R	180	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.180-8K-bin.40	C	3	R	180	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.180-8K-bin.41	C	3	R	180	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.180-8K-bin.42	C	3	R	180	8K	k__Bacteria (UID3187)	94.87	0	0
C.3.R.180-8K-bin.43	C	3	R	180	8K	k__Bacteria (UID209)	100	0	0
C.3.R.180-8K-bin.44	C	3	R	180	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.180-8K-bin.45	C	3	R	180	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-8K-bin.46	C	3	R	180	8K	f__Rhodobacteraceae (UID3340)	97.05	0.61	0
C.3.R.180-8K-bin.5	C	3	R	180	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.180-8K-bin.6	C	3	R	180	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.180-8K-bin.7	C	3	R	180	8K	k__Bacteria (UID209)	100	0	0
C.3.R.180-8K-bin.8	C	3	R	180	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-8K-bin.9	C	3	R	180	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-DT-bin.1	C	3	R	180	DT	f__Spirochaetaceae (UID2512)	30.2	13.6	71.05
C.3.R.180-DT-bin.10	C	3	R	180	DT	f__Spirochaetaceae (UID2512)	91.94	0.81	100
C.3.R.180-DT-bin.11	C	3	R	180	DT	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.3.R.180-DT-bin.12	C	3	R	180	DT	k__Bacteria (UID3187)	99.14	3.64	0
C.3.R.180-DT-bin.13	C	3	R	180	DT	k__Bacteria (UID203)	63.48	27.81	1.32
C.3.R.180-DT-bin.14	C	3	R	180	DT	p__Euryarchaeota (UID49)	99.84	0.39	46.67
C.3.R.180-DT-bin.15	C	3	R	180	DT	k__Bacteria (UID203)	100	7.68	47.83
C.3.R.180-DT-bin.16	C	3	R	180	DT	k__Bacteria (UID3187)	100	1.72	50
C.3.R.180-DT-bin.17	C	3	R	180	DT	f__Rhodobacteraceae (UID3340)	98.79	1.09	0
C.3.R.180-DT-bin.18	C	3	R	180	DT	k__Archaea (UID2)	52.19	22.87	0
C.3.R.180-DT-bin.19	C	3	R	180	DT	g__Bacillus (UID864)	99.59	0	0
C.3.R.180-DT-bin.2	C	3	R	180	DT	f__Enterobacteriaceae (UID5103)	99.99	0.76	16.67
C.3.R.180-DT-bin.20	C	3	R	180	DT	p__Cyanobacteria (UID2189)	99.04	0.67	0
C.3.R.180-DT-bin.21	C	3	R	180	DT	f__Rhodobacteraceae (UID3340)	95.08	0	0
C.3.R.180-DT-bin.22	C	3	R	180	DT	o__Chlamydiales (UID2994)	96.92	0.59	0
C.3.R.180-DT-bin.23	C	3	R	180	DT	k__Archaea (UID2)	70.18	15.3	1.82
C.3.R.180-DT-bin.24	C	3	R	180	DT	k__Archaea (UID146)	100	0	0
C.3.R.180-DT-bin.25	C	3	R	180	DT	o__Burkholderiales (UID4002)	2.59	0	0
C.3.R.180-DT-bin.26	C	3	R	180	DT	k__Bacteria (UID209)	98.28	0	0
C.3.R.180-DT-bin.27	C	3	R	180	DT	c__Alphaproteobacteria (UID3422)	99.7	0	0
C.3.R.180-DT-bin.28	C	3	R	180	DT	k__Bacteria (UID3187)	99.15	1.28	0
C.3.R.180-DT-bin.29	C	3	R	180	DT	p__Cyanobacteria (UID2189)	93.7	2.33	7.69
C.3.R.180-DT-bin.3	C	3	R	180	DT	k__Bacteria (UID203)	95.69	35.36	3.77
C.3.R.180-DT-bin.30	C	3	R	180	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.180-DT-bin.31	C	3	R	180	DT	k__Bacteria (UID2993)	98.98	0.17	0
C.3.R.180-DT-bin.32	C	3	R	180	DT	c__Alphaproteobacteria (UID3422)	99.32	1.8	42.86
C.3.R.180-DT-bin.33	C	3	R	180	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.180-DT-bin.4	C	3	R	180	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-DT-bin.5	C	3	R	180	DT	f__Rhodobacteraceae (UID3340)	99.14	0.61	0
C.3.R.180-DT-bin.6	C	3	R	180	DT	p__Euryarchaeota (UID49)	100	0	0
C.3.R.180-DT-bin.7	C	3	R	180	DT	o__Burkholderiales (UID4001)	97.95	1.91	0
C.3.R.180-DT-bin.8	C	3	R	180	DT	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-DT-bin.9	C	3	R	180	DT	c__Alphaproteobacteria (UID3422)	99.68	0.16	0
C.3.R.180-MM-bin.1	C	3	R	180	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.180-MM-bin.2	C	3	R	180	MM	f__Spirochaetaceae (UID2512)	80.93	7.76	47.62
C.3.R.180-MM-bin.3	C	3	R	180	MM	f__Spirochaetaceae (UID2512)	94.35	0	0
C.3.R.180-MM-bin.4	C	3	R	180	MM	g__Bacillus (UID864)	99.17	0	0
C.3.R.180-MM-bin.5	C	3	R	180	MM	f__Rhodobacteraceae (UID3340)	98.99	1.16	0
C.3.R.180-MM-bin.6	C	3	R	180	MM	k__Bacteria (UID209)	100	1.75	0
C.3.R.180-MM-bin.7	C	3	R	180	MM	c__Alphaproteobacteria (UID3422)	99.7	0.16	0
C.3.R.180-MM-bin.9	C	3	R	180	MM	k__Bacteria (UID209)	100	0	0
C.3.R.30-8K-bin.1	C	3	R	30	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.30-8K-bin.10	C	3	R	30	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.30-8K-bin.11	C	3	R	30	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.30-8K-bin.12	C	3	R	30	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.30-8K-bin.13	C	3	R	30	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-8K-bin.14	C	3	R	30	8K	k__Bacteria (UID209)	100	0	0
C.3.R.30-8K-bin.15	C	3	R	30	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.30-8K-bin.16	C	3	R	30	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.30-8K-bin.17	C	3	R	30	8K	k__Bacteria (UID209)	100	0	0
C.3.R.30-8K-bin.18	C	3	R	30	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.30-8K-bin.19	C	3	R	30	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.30-8K-bin.2	C	3	R	30	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.30-8K-bin.20	C	3	R	30	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.30-8K-bin.21	C	3	R	30	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.3.R.30-8K-bin.22	C	3	R	30	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.30-8K-bin.23	C	3	R	30	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.30-8K-bin.24	C	3	R	30	8K	k__Bacteria (UID209)	100	0	0
C.3.R.30-8K-bin.25	C	3	R	30	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.30-8K-bin.26	C	3	R	30	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-8K-bin.27	C	3	R	30	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.30-8K-bin.28	C	3	R	30	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.30-8K-bin.29	C	3	R	30	8K	k__Bacteria (UID3187)	96.58	0.85	0
C.3.R.30-8K-bin.3	C	3	R	30	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.30-8K-bin.30	C	3	R	30	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.30-8K-bin.31	C	3	R	30	8K	k__Bacteria (UID209)	100	0	0
C.3.R.30-8K-bin.32	C	3	R	30	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.30-8K-bin.33	C	3	R	30	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.30-8K-bin.4	C	3	R	30	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.30-8K-bin.5	C	3	R	30	8K	g__Bacillus (UID864)	99.59	0	0
C.3.R.30-8K-bin.6	C	3	R	30	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.30-8K-bin.7	C	3	R	30	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-8K-bin.8	C	3	R	30	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-8K-bin.9	C	3	R	30	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.30-DT-bin.1	C	3	R	30	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-DT-bin.10	C	3	R	30	DT	k__Archaea (UID2)	72.36	15.3	1.82
C.3.R.30-DT-bin.11	C	3	R	30	DT	f__Enterobacteriaceae (UID5054)	99.92	0.08	0
C.3.R.30-DT-bin.12	C	3	R	30	DT	k__Bacteria (UID203)	100	9.64	65
C.3.R.30-DT-bin.13	C	3	R	30	DT	o__Rhizobiales (UID3450)	99.21	1.95	55.56
